FID, PD , LPI , ED , LSI , CONTAG , SHDI , SHEI , AI
5755,10.9375,99.5238,4.8412,1.1207,95.9997,0.0302,0.0436,98.7563
5756,58.0019,88.8889,82.1542,1.6,52.406,0.3488,0.5033,88.4124
5757,39.9456,54.3478,159.1291,2.8065,13.5246,0.6488,0.936,76.4105
5758,36.4583,80.9524,119.0135,2.9667,35.1989,0.4811,0.6941,82.7127
5759,4.9079,99.1453,5.7929,1.0909,93.9612,0.0492,0.071,99.4499
5760,117.1875,79.5918,145.2369,1.75,28.55,0.506,0.73,79.5604
5761,56.1266,86.8421,114.6607,2.3636,44.8748,0.3894,0.5618,82.9928
5762,45.9375,96,40.6663,1.2,75.293,0.1679,0.2423,95.3171
5763,21.1554,78.9474,96.315,2.3846,35.7618,0.5076,0.7323,86.5262
5764,3.0222,100,0,1,0,0,0,100
5765,5.7422,99.75,3.3889,1.075,97.4211,0.0175,0.0252,99.3552
5766,41.0156,100,0,1,0,0,0,100
5767,26.7493,80.5901,122.6094,3.2843,33.7756,0.4921,0.71,82.1153
5768,31.5257,37.6471,130.2385,2.5312,13.843,0.6883,0.9931,81.8981
5769,19.1406,98.8889,15.0616,1.2222,90.8866,0.061,0.0881,97.0854
5770,58.8942,62.8205,199.8558,2.84,8.6594,0.6565,0.9471,70.5014
5771,41.1205,75.1918,167.2762,3.4125,22.4095,0.5602,0.8082,75.1895
5772,16.8269,94.1392,43.4469,1.5147,70.4175,0.2231,0.3219,93.9866
5773,29.701,79.5259,111.0144,2.75,34.5522,0.498,0.7185,83.8543
5774,22.9687,62.6667,117.4805,2.04,19.3121,0.6454,0.9311,84.0614
5775,123.0468,89.2857,84.7215,1.3182,52.3975,0.3405,0.4912,87.9464
5776,40.1551,80.4196,123.2313,2.0833,32.9594,0.4945,0.7135,82.3566
5777,109.375,88.0952,104.8933,1.8077,46.8165,0.365,0.5266,79.8595
5778,42.7105,95.0413,51.8131,1.6094,72.1473,0.1973,0.2846,91.9286
5779,48.7216,83.0303,125.2851,2.1731,36.6,0.4554,0.657,81.7401
5780,17.6683,98.8462,13.0341,1.2424,91.3226,0.063,0.0908,97.4076
5781,45.5729,92.0635,75.308,1.7826,60.2119,0.2772,0.3999,87.2248
5782,13.2512,99.0385,13.0341,1.2174,92.0343,0.0542,0.0782,98.032
5783,17.2266,96.5,33.8886,1.5,78.823,0.1517,0.2189,95.2634
5784,41.0156,98.2143,18.1546,1.1,87.8122,0.0896,0.1292,97.1805
5785,13.9205,99.3939,8.2154,1.0769,94.4764,0.037,0.0534,98.7357
5786,28.5326,87.8882,91.5624,2.2361,49.3768,0.3691,0.5326,86.6242
5787,24.966,91.6149,58.9367,1.8056,61.8673,0.2881,0.4156,91.643
5788,9.4912,100,0,1,0,0,0,100
5789,7.5431,98.8506,9.4599,1.17,91.8999,0.0628,0.0905,98.7677
5790,41.0156,86.9048,88.7559,1.6316,46.9907,0.3882,0.56,87.4876
5791,49.4542,76.0766,183.2254,3.7561,22.2833,0.5502,0.7938,72.6106
5792,54.6875,54.7619,173.4774,2.1316,14.0052,0.6187,0.8926,75.0598
5793,33.4201,96.5608,41.2401,1.641,78.331,0.1497,0.216,93.5892
5794,19.3421,86.5263,90.6074,2.4432,47.1437,0.3953,0.5703,86.8945
5795,16.0846,86.2745,93.9768,2.3026,47.1821,0.3895,0.562,86.4607
5796,41.0156,67.2078,146.3371,2.8472,18.1194,0.6204,0.8951,78.8134
5797,5.3005,99.6923,4.1709,1.0784,96.9376,0.0209,0.0301,99.372
5798,38.3694,80.7604,130.7913,3.839,33.5878,0.4864,0.7017,80.7935
5799,11.7788,98.9744,10.4273,1.1071,92.0028,0.0572,0.0825,99.1706
5800,11.9629,98.9583,14.1202,1.1765,91.4386,0.0579,0.0835,97.8506
5801,22.6964,92.2266,50.4534,2.0089,65.4532,0.2666,0.3847,92.7699
5802,16.8497,84.7104,96.0395,3.5486,43.5551,0.4277,0.617,86.0534
5803,7.7948,99.3213,6.9004,1.1047,94.4348,0.0407,0.0586,99.0666
5804,47.3257,66.2088,160.1329,3.2308,15.0405,0.6359,0.9174,76.4507
5805,33.288,91.8478,66.3038,2.1489,61.5867,0.2825,0.4075,90.4165
5806,70.3125,79.5918,131.4048,1.6786,29.8031,0.506,0.73,82.3548
5807,34.9524,93.0435,69.2506,2.093,64.2957,0.2525,0.3643,89.7727
5808,63.8021,45.3704,169.443,2.2857,7.5114,0.6925,0.999,75.7906
5809,29.2969,95.4082,46.1069,1.8163,74.0628,0.1863,0.2688,93.1712
5810,7.8876,99.1758,8.379,1.1667,93.4787,0.0478,0.0689,98.8405
5811,25.3332,96.0784,41.5301,1.6098,76.3779,0.1654,0.2387,93.8646
5812,22.6665,93.0921,63.5411,1.8143,64.7406,0.2512,0.3625,90.8239
5813,31.3414,92.5926,60.7749,2,64.0691,0.2641,0.3809,91.1528
5814,58.8942,85.4701,111.5138,2.2419,42.6198,0.4145,0.598,83.6631
5815,78.3025,85.2273,121.3058,2.2778,41.078,0.4187,0.6041,81.0749
5816,6.5625,99.4286,6.5841,1.1417,95.0416,0.0352,0.0508,99.0105
5817,20.7862,94.7964,46.0026,1.6977,71.9364,0.2045,0.295,93.2518
5818,2.1587,99.4361,5.096,1.15,95.4069,0.0348,0.0502,99.3324
5819,47.8515,87.5,102.6071,3.0556,47.8417,0.3768,0.5436,84.7144
5820,54.6875,97.619,32.2749,1.1538,82.6451,0.1125,0.1623,94.7895
5821,58.8942,91.0256,88.3421,1.9839,56.7945,0.3019,0.4356,86.9342
5822,13.87,99.0338,12.2785,1.1829,92.197,0.0544,0.0785,98.1439
5823,40.5331,93.8235,61.7969,1.8378,67.0726,0.2318,0.3344,90.9222
5824,26.5024,95.3846,41.709,1.3478,73.8242,0.187,0.2698,94.6305
5825,29.8295,78.355,147.4374,3.3372,28.0179,0.5224,0.7536,78.3225
5826,7.2502,98.8636,10.2693,1.2105,91.751,0.0622,0.0897,98.5222
5827,16.0621,65.035,158.7788,2.3958,13.3524,0.6472,0.9338,77.669
5828,21.0336,84.9817,49.6536,1.5882,56.9996,0.3613,0.5213,93.7346
5829,56.7908,47.2527,212.2692,3.1111,4.2395,0.6893,0.9944,68.6067
5830,24.6094,79.5238,112.962,2.8537,33.6032,0.5037,0.7267,83.044
5831,15.625,98.4127,17.6743,1.2738,88.4366,0.0815,0.1176,97.4989
5832,27.3437,98.8095,16.1374,1.1053,90.2111,0.0646,0.0932,97.4652
5833,43.5014,85.101,90.7119,2.325,45.143,0.4165,0.6009,86.9847
5834,153.125,93.3333,67.7772,1.1875,64.7085,0.2449,0.3534,88.6667
5835,38.6493,87.9808,84.7215,2.2927,50.6837,0.3673,0.5299,87.6988
5836,11.6004,98.9899,11.9808,1.175,91.8489,0.0565,0.0815,98.3111
5837,41.0156,92.8571,36.3092,1.2,68.1306,0.2573,0.3712,97.9133
5838,28.7109,100,0,1,0,0,0,100
5839,34.4531,90,88.1104,1.65,53.5843,0.3251,0.469,87.5585
5840,65.625,67.1429,133.1338,2.2708,17.8766,0.6332,0.9135,80.2335
5841,15.9505,98.6111,14.1202,1.1667,89.6646,0.0732,0.1056,98.4829
5842,19.1406,93.8889,58.3637,1.6481,67.5304,0.23,0.3318,90.8102
5843,10.6337,98.7037,14.434,1.2447,90.2148,0.0692,0.0999,97.9623
5844,38.2812,86.1905,67.7772,1.7241,49.881,0.4015,0.5792,90.852
5845,29.9072,96.3542,30.0055,1.3036,79.1577,0.1565,0.2258,96.0309
5846,76.5625,100,0,1,0,0,0,100
5847,37.2718,92.2921,72.1765,2.1889,62.0714,0.2716,0.3918,89.1719
5848,87.0028,58.3333,200.2508,2.6957,10.7277,0.6365,0.9183,70.299
5849,33.9998,78.9474,121.5085,2.5571,32.7716,0.5013,0.7232,82.5021
5850,13.2921,98.1481,21.9648,1.3333,86.6415,0.0922,0.133,96.8137
5851,7.5061,99.6732,4.4299,1.0571,96.75,0.022,0.0317,99.3265
5852,14.3555,100,0,1,0,0,0,100
5853,3.8281,100,0,1,0,0,0,100
5854,114.8437,86,115.2212,1.5667,43.8487,0.405,0.5842,82.3333
5855,38.8702,44.3077,183.5198,3.4054,7.0143,0.6902,0.9957,72.9058
5856,42.6562,78.5714,143.3004,2.9737,28.6706,0.5196,0.7496,78.7791
5857,5.1042,100,0,1,0,0,0,100
5858,39.4965,78.0423,129.9959,2.859,30.3449,0.5161,0.7446,81.0885
5859,15.3125,81.7778,96.3942,2.0667,38.4854,0.4747,0.6849,86.8045
5860,27.8409,98.1818,22.5924,1.2115,86.9398,0.0909,0.1311,96.5345
5861,54.6875,84.127,112.962,1.6562,38.9807,0.4376,0.6313,84.6503
5862,191.4062,100,0,1,0,0,0,100
5863,34.4531,98,23.722,1.175,86.0442,0.098,0.1414,96.3295
5864,51.2695,90.1786,102.8761,2.1333,53.6408,0.3211,0.4633,84.5538
5865,83.5227,89.0909,117.0697,1.7,49.8956,0.3446,0.4972,80.0433
5866,17.0898,98.5119,19.1632,1.2568,88.8277,0.0774,0.1116,97.0933
5867,35.0966,86.4177,106.4413,2.9082,45.1391,0.3973,0.5732,84.2642
5868,17.7777,68.4211,152.1315,3.0139,17.121,0.6237,0.8997,78.0148
5869,13.125,96.5714,29.0474,1.566,79.939,0.1493,0.2154,95.8926
5870,29.8594,95.8,43.3774,1.7111,75.3494,0.1742,0.2514,93.6272
5871,15.3534,95.0535,42.1342,1.8636,73.2671,0.1969,0.2841,93.9077
5872,27.1449,89.8182,78.868,2.3617,55.1974,0.3291,0.4747,88.5508
5873,25.1221,90.3125,76.2493,2.4314,56.6122,0.3182,0.459,88.85
5874,41.4713,84.4444,120.0221,3.4352,41.3163,0.4227,0.6098,81.9452
5875,16.564,98.0769,20.3657,1.3293,86.7503,0.095,0.1371,96.9429
5876,25.5208,90,56.481,1.5926,63.4494,0.2733,0.3943,91.9793
5877,27.2357,94.0711,55.588,1.9222,68.5978,0.225,0.3246,91.8804
5878,18.7153,97.3333,30.1232,1.5769,82.4565,0.123,0.1774,95.5905
5879,17.9755,98.6087,17.0916,1.3021,89.6762,0.0733,0.1057,97.4283
5880,31.901,76.8519,141.987,3.1548,26.8854,0.5383,0.7766,79.1736
5881,9.9432,98.9177,11.0028,1.1744,91.7569,0.0597,0.0862,98.5557
5882,53.833,79.9479,153.5577,3.175,29.8164,0.5011,0.723,77.1574
5883,33.6875,88,80.4289,2.1667,51.3082,0.3669,0.5294,88.3499
5884,54.6875,73.3333,174.2842,2.8621,19.7531,0.575,0.8296,74.1103
5885,102.539,67.8571,145.2369,1.8,16.2535,0.6279,0.9059,80.4422
5886,41.8701,89.5833,81.1914,1.8214,54.0795,0.3341,0.4821,88.4065
5887,9.4912,100,0,1,0,0,0,100
5888,26.4443,90.1316,70.2297,1.9,56.8716,0.3222,0.4648,90.1333
5889,46.4015,87.8788,126.6544,1.925,46.1367,0.3693,0.5328,80.5256
5890,22.9687,76,116.3509,2.4714,28.6192,0.5511,0.795,83.5099
5891,24.3055,85.4497,103.1002,2.4744,43.6589,0.4148,0.5985,84.9438
5892,39.1513,87.5,77.0195,1.5263,50.0783,0.3768,0.5436,90.0429
5893,14.9148,84.1991,74.0855,2.1744,45.9663,0.4364,0.6295,89.8608
5894,37.449,86.9565,82.8797,2.1538,48.9554,0.3872,0.5586,88.083
5895,10.1932,96.8935,25.0655,1.4808,81.747,0.1384,0.1997,96.5581
5896,33.9998,93.4211,57.9673,1.7429,66.6336,0.2426,0.35,91.5195
5897,20.5078,94.5238,42.3607,1.9052,71.8952,0.2123,0.3063,93.9389
5898,61.5234,63.3929,226.9326,3.5,6.9947,0.6568,0.9476,66.035
5899,56.7908,84.0659,134.0648,2.3333,37.6598,0.4386,0.6327,80.0764
5900,14.3555,100,0,1,0,0,0,100
5901,32.9695,94.7368,40.5366,1.4655,72.5257,0.2062,0.2975,94.3535
5902,41.0156,98.2143,18.1546,1.3,87.6635,0.0896,0.1292,94.0789
5903,37.1553,79.4118,152.4987,3.0676,28.9591,0.5084,0.7335,77.362
5904,46.875,85.7143,97.9772,2.2143,44.8398,0.4101,0.5917,85.6154
5905,25.5208,57.2222,146.8506,2.4444,11.8695,0.681,0.9825,79.4304
5906,87.7278,81.25,145.9092,2.2917,32.1203,0.4826,0.6962,78.3677
5907,57.4219,75,124.2582,2.2963,26.7427,0.5561,0.8024,81.9156
5908,13.0504,99.4318,5.7765,1.0556,95.3532,0.035,0.0506,99.124
5909,55.2133,82.6923,146.6334,2.5517,34.7798,0.4607,0.6647,78.0548
5910,28.148,81.8627,102.9948,2.069,37.5813,0.4735,0.6831,85.5481
5911,114.8437,65,199.0955,2.3056,9.7827,0.6474,0.9341,70.4257
5912,30.9195,95.3846,52.1363,1.6061,72.9938,0.187,0.2698,92.0877
5913,82.0312,76.1905,104.8933,1.5,28.8784,0.5489,0.7919,88.2784
5914,13.6719,97.8571,16.9443,1.3049,86.4826,0.1035,0.1494,97.5503
5915,20.5078,92.8571,52.4466,1.5,65.4993,0.2573,0.3712,92.9494
5916,19.5312,95.9184,33.4275,1.4143,77.2717,0.1705,0.246,95.1872
5917,9.5703,99.375,8.4721,1.1818,94.4127,0.038,0.0548,98.5014
5918,54.0441,84.3137,128.9096,2.5156,38.7324,0.4344,0.6268,80.9857
5919,27.3437,93.8492,60.5154,2,67.429,0.2311,0.3334,91.1164
5920,11.7788,99.2308,7.8204,1.1375,94.0747,0.0451,0.0651,98.69
5921,35,85.1429,115.544,2.9457,42.2619,0.4169,0.6014,82.9771
5922,23.8194,96.5926,37.1519,1.7115,78.7837,0.1486,0.2144,94.5899
5923,35.4664,84.7059,102.6625,2.9623,43.9221,0.415,0.5987,84.8603
5924,12.7604,95,33.8886,1.4737,74.4881,0.1985,0.2864,95.4668
5925,35.9909,49.8575,225.924,4.1316,3.5111,0.6897,0.9951,66.0417
5926,8.2031,99.6429,3.6309,1.1618,96.8727,0.0237,0.0342,98.6921
5927,2.7344,100,0,1,0,0,0,100
5928,3.4801,100,0,1,0,0,0,100
5929,28.7109,97.5,33.8886,1.2222,82.3396,0.1169,0.1687,94.6739
5930,23.7842,66.568,130.3408,2.8108,28.1926,0.5366,0.7742,80.8578
5931,44.7443,68.1818,125.4318,2.14,26.2704,0.5587,0.8061,82.449
5932,15.3809,98.2143,21.1804,1.2333,86.9305,0.0896,0.1292,96.9839
5933,21.3995,93.9959,45.6058,1.7386,69.8127,0.2271,0.3276,93.5845
5934,41.4713,83.3333,116.7274,2.6316,38.4221,0.4506,0.65,82.9901
5935,26.1549,78.882,102.4376,2.6591,34.1849,0.5155,0.7437,85.5498
5936,26.1008,97.4432,28.8823,1.3947,83.0231,0.119,0.1717,95.7641
5937,22.4694,97.8261,22.838,1.3605,85.5168,0.1047,0.1511,96.6766
5938,23.9258,79.1667,120.0221,1.85,30.9055,0.5117,0.7383,83.3985
5939,8.4135,99.6337,3.724,1.0441,96.8121,0.0242,0.0349,99.2437
5940,57.4219,97.5,25.4164,1.1154,83.8922,0.1169,0.1687,96
5941,15.877,98.4639,17.1786,1.3173,88.8445,0.0794,0.1145,97.4204
5942,18.9303,97.8022,23.2751,1.3718,85.0679,0.1056,0.1524,96.2849
5943,13.511,98.8235,15.9476,1.1481,90.4579,0.064,0.0923,97.2296
5944,3.3778,100,0,1,0,0,0,100
5945,19.054,96.6817,31.6907,1.6731,79.9545,0.1456,0.2101,95.0659
5946,39.1513,83.5859,137.7794,3.8246,37.0453,0.4465,0.6441,79.5235
5947,25.2404,98.9011,11.1721,1.075,91.8567,0.0605,0.0873,97.6725
5948,39.8763,87.5,115.3154,2.0208,45.7384,0.3768,0.5436,83.0402
5949,21.2674,92.5926,47.0675,1.3571,65.7077,0.2641,0.3809,94.177
5950,43.2943,89.0873,72.6184,2.2222,55.4128,0.3363,0.4851,89.4757
5951,25.5208,97.5,32.0059,1.4474,82.8031,0.1169,0.1687,95.2121
5952,59.8144,92.7083,77.6614,1.55,62.0858,0.2611,0.3767,88.1175
5953,8.322,100,0,1.2083,0,0,0,98.0159
5954,27.6067,77.4038,136.8578,2.4483,27.368,0.5344,0.7709,80.282
5955,14.3555,100,0,1,0,0,0,100
5956,74.5738,48.0519,162.8413,2.48,8.8572,0.6901,0.9956,76.8228
5957,51.6797,81.75,134.7072,2.9875,34.6863,0.4714,0.6801,80.1248
5958,22.3722,90.2597,72.6184,1.66,56.6499,0.3193,0.4607,89.7996
5959,54.6875,87.2294,119.5637,2.8953,45.6677,0.382,0.5511,82.2279
5960,23.0456,96.6555,32.8685,1.5918,79.6674,0.1465,0.2114,95.269
5961,6.3802,100,0,1,0,0,0,100
5962,33.9311,93.4091,57.7647,1.8929,66.4192,0.2429,0.3505,91.6689
5963,191.4062,100,0,1,0,0,0,100
5964,35.7292,88.2222,106.1843,2.6395,48.7026,0.3625,0.5229,84.1983
5965,46.4015,90.9091,78.7311,1.7931,57.5633,0.3046,0.4395,88.2701
5966,31.2075,88.587,95.7721,2.3333,50.5227,0.3551,0.5123,85.9024
5967,25.3332,90.4412,77.2461,1.9394,56.536,0.3153,0.4549,89.0091
5968,85.0694,75.9259,163.1673,2.381,24.1009,0.5411,0.7806,74.1426
5969,27.8973,82.7935,109.7606,2.7778,40.7814,0.4362,0.6292,83.9237
5970,38.0574,82.4561,131.1284,4.0538,36.1684,0.4614,0.6656,80.6123
5971,4.4773,99.8051,2.6424,1.0435,97.9233,0.0141,0.0204,99.601
5972,45.9375,71.4667,181.6429,3.6026,17.0824,0.5955,0.8591,72.9259
5973,92.9687,80.4762,162.988,3.0172,31.4086,0.4799,0.6924,73.4422
5974,33.2442,91.0526,74.9116,2.3077,58.4095,0.3013,0.4347,87.8644
5975,45.5729,71.4286,119.6859,2.4219,24.3169,0.5908,0.8524,82.8805
5976,18.2292,100,0,1,0,0,0,100
5977,6.5252,100,0,1,0,0,0,100
5978,17.6295,94.9561,39.3881,1.6163,73.3982,0.1998,0.2883,94.4819
5979,27.7848,93.3468,56.7087,1.9667,66.6216,0.2446,0.3528,91.5601
5980,26.1008,93.1818,61.9365,2.5308,65.764,0.2464,0.3555,90.7422
5981,52.2017,45.9091,164.8218,2.85,8.5514,0.6925,0.999,75.8202
5982,21.875,95.873,41.9573,1.5417,75.6402,0.172,0.2481,93.8788
5983,21.2674,100,0,1,0,0,0,100
5984,27.3437,97.1429,27.4336,1.2931,82.1392,0.1297,0.1872,96.165
5985,26.1008,64.876,138.6352,3.25,22.7639,0.5839,0.8424,79.9128
5986,17.2697,98.2456,21.2335,1.3125,87.2521,0.0883,0.1274,96.8803
5987,13.6178,98.6166,14.0644,1.2333,89.9912,0.073,0.1053,98.0311
5988,45.9375,94.5,52.5273,1.569,70.2756,0.213,0.3073,91.9167
5989,49.9321,90.8903,82.792,2.3409,57.495,0.3051,0.4401,87.7277
5990,82.0312,96.4286,24.2061,1.0909,81.3407,0.1541,0.2223,96.4286
5991,25.0113,96.9147,33.2121,1.5957,80.4723,0.1377,0.1987,95.0923
5992,20.7862,95.9276,36.8021,1.4,76.5254,0.1702,0.2456,94.9463
5993,17.9443,100,0,1,0,0,0,100
5994,34.4531,87.5,105.9019,2.5875,47.7202,0.3719,0.5365,84.2368
5995,6.3101,99.7253,2.793,1.0897,97.5121,0.0189,0.0273,99.2898
5996,12.7604,100,0,1,0,0,0,100
5997,58.8942,75.8974,177.2634,2.8214,22.0224,0.5523,0.7967,73.6018
5998,21.2674,60.3175,140.7542,3.0641,15.8629,0.6518,0.9403,79.6853
5999,15.4005,41.5709,140.2287,3.3696,17.4477,0.6378,0.9202,79.7097
6000,65.625,62.8571,183.9667,1.7917,7.8285,0.6597,0.9518,74.8926
6001,35.8887,95.8333,42.3607,1.4,74.8649,0.1732,0.2499,93.2419
6002,20.8807,100,0,1.0667,0,0,0,98.9474
6003,95.7031,70.8333,98.8417,1.35,23.5848,0.6036,0.8709,94.3333
6004,34.8011,75,123.2313,2.0435,26.1047,0.5623,0.8113,82.86
6005,40.7729,89.3491,72.1887,1.6923,56.1724,0.3264,0.4709,89.9337
6006,47.8515,80.5556,94.135,1.9167,36.8989,0.4926,0.7107,86.5168
6007,35.4971,70.7273,154.0391,3.6596,18.9897,0.6046,0.8722,77.5407
6008,18.7653,98.6928,17.7195,1.2286,89.7111,0.0697,0.1005,97.3052
6009,37.2869,92.2078,52.8134,1.48,64.0516,0.2737,0.3948,92.7866
6010,22.7865,96.8254,30.9301,1.3594,80.4786,0.1408,0.2031,95.6544
6011,9.1146,99.6032,5.3791,1.0625,96.1572,0.0259,0.0374,99.1793
6012,58.8942,75.2137,141.9266,2.1136,25.8827,0.5402,0.7793,79.4098
6013,13.511,99.4118,5.9803,1.0556,95.2106,0.0361,0.052,98.7745
6014,44.7443,84.4156,130.5665,2.4677,38.8987,0.4327,0.6243,80.1292
6015,30.7617,93.75,48.4123,1.3636,68.4598,0.2338,0.3373,93.4028
6016,9.9864,99.1304,11.7873,1.186,92.6579,0.0499,0.072,98.2178
6017,48.2537,83.1933,126.7263,2.4355,36.918,0.4528,0.6533,81.4971
6018,66.9922,85,138.3784,2.1136,39.5377,0.4227,0.6098,79.2259
6019,23.9258,93.75,50.8329,1.6774,68.114,0.2338,0.3373,92.1875
6020,57.4219,83,132.1655,1.975,35.683,0.4559,0.6577,80.9967
6021,35.3365,63.0769,128.6029,2.3214,16.8798,0.6557,0.946,82.2436
6022,30.625,95,53.0921,1.7286,71.4821,0.1985,0.2864,91.7554
6023,25.0568,96,43.1309,1.5735,75.8709,0.1679,0.2423,93.1879
6024,47.8515,91.6667,75.308,1.6667,59.4679,0.2868,0.4138,89.0123
6025,11.0427,99.5192,6.517,1.069,95.4694,0.0305,0.0439,99.0022
6026,33.4961,59.5833,163.7949,2.9032,10.8732,0.6713,0.9685,76.2794
6027,11.6004,99.4949,6.8462,1.069,95.2702,0.0317,0.0458,98.9498
6028,37.5852,93.8182,66.5449,1.8529,66.3484,0.2319,0.3346,89.7219
6029,41.0156,83.3333,154.6504,2.7969,35.2248,0.4506,0.65,76.5841
6030,63.8021,84.9206,118.3411,2.7436,41.2383,0.4241,0.6118,82.2334
6031,34.9524,85.6522,116.4,2.3387,42.2372,0.4112,0.5933,82.4078
6032,30.3819,67.9012,204.4074,4.5625,12.3808,0.6249,0.9016,69.6012
6033,22.55,86.2553,88.405,2.7222,47.0841,0.4003,0.5775,87.1936
6034,36.2664,91.0526,78.4789,2.1282,57.9811,0.3013,0.4347,88.581
6035,25.9827,95.0226,43.7025,1.6628,72.9503,0.1978,0.2854,93.5958
6036,8.2031,100,0,1,0,0,0,100
6037,58.8942,66.6667,173.7877,3.0645,13.214,0.6365,0.9183,73.4746
6038,54.6875,97.619,24.2061,1.1154,84.5507,0.1125,0.1623,96.2043
6039,39.1513,72.1591,152.1136,2.463,20.0498,0.5914,0.8533,77.7788
6040,63.8021,56.6667,160.0295,2.6111,10.5057,0.6773,0.9771,76.9072
6041,24.0931,96.1538,37.9173,1.5,77.13,0.163,0.2352,94.4544
6042,81.2026,73.7374,130.0775,1.95,29.7747,0.5168,0.7455,81.4929
6043,36.0294,90.9804,66.4482,1.7812,59.2855,0.303,0.4371,90.6575
6044,28.4443,76.161,133.2462,2.7639,26.6368,0.5492,0.7924,80.7952
6045,27.0221,89.4118,79.7379,1.7407,53.7345,0.3378,0.4874,88.5642
6046,42.5347,88.8889,75.308,1.4,52.5304,0.3488,0.5033,90.3213
6047,23.2008,98.9899,10.2693,1.075,92.4293,0.0565,0.0815,98.4275
6048,20.5078,98.2143,18.1546,1.1364,87.2514,0.0896,0.1292,98.0258
6049,3.9876,100,0,1,0,0,0,100
6050,19.6314,99.1453,11.5858,1.0909,92.6022,0.0492,0.071,98.2011
6051,41.7614,93.6364,52.3733,1.4048,67.5222,0.2369,0.3417,93.2752
6052,11.2592,99.0196,4.9836,1.0517,93.6931,0.0551,0.0795,100
6053,24.7271,83.2536,125.6635,2.8902,37.318,0.4518,0.6519,81.5632
6054,29.0527,69.0476,181.0418,4.4519,15.2309,0.6163,0.8891,73.2858
6055,51.0417,91.1111,71.5426,1.5,58.452,0.3,0.4328,90.5287
6056,31.321,96.3636,36.9694,1.2857,77.5514,0.1562,0.2254,95.1547
6057,153.125,93.3333,90.3696,1.25,60.4456,0.2449,0.3534,84
6058,30.7069,97.3262,23.5589,1.2321,83.6908,0.1232,0.1778,96.417
6059,13.6719,95.6349,32.2749,1.375,76.4088,0.1794,0.2588,95.9947
6060,51.5324,83.9744,112.962,2.04,39.4453,0.4401,0.6349,83.6532
6061,41.0156,100,0,1,0,0,0,100
6062,14.2663,82.8571,89.668,2.886,41.5463,0.4581,0.661,87.1083
6063,12.6202,99.4505,7.448,1.0741,94.9219,0.0341,0.0492,98.8568
6064,5.2202,100,0,1.0333,0,0,0,99.7561
6065,8.4444,99.6324,4.9836,1.0606,96.4025,0.0243,0.035,99.2409
6066,13.7812,97.0667,28.0146,1.5636,81.7631,0.1324,0.191,95.9557
6067,13.0504,98.8636,11.5529,1.1111,91.2761,0.0622,0.0897,99.076
6068,20.7862,94.5701,33.7353,1.3667,73.3254,0.211,0.3044,95.5762
6069,54.6875,85.7143,112.962,1.5385,40.898,0.4101,0.5917,84.4898
6070,51.0417,77.7778,180.7392,1.8571,22.9834,0.5297,0.7642,71.9422
6071,16.564,99.0385,13.0341,1.1379,91.9426,0.0542,0.0782,98.0041
6072,73.0824,81.8182,157.1199,2.2143,31.8344,0.4741,0.684,76.1516
6073,16.8888,98.5294,16.6121,1.1724,88.9384,0.0766,0.1106,97.9439
6074,46.4015,91.9192,85.5773,1.625,58.9036,0.2807,0.405,87.5346
6075,14.7236,98.0769,17.3788,1.16,86.98,0.095,0.1371,98.6039
6076,26.5842,93.5185,56.481,1.6,66.6219,0.24,0.3463,92.021
6077,29.8295,96.1039,39.6101,1.36,76.4415,0.1646,0.2375,94.582
6078,47.8515,71.6146,197.6835,3.9,15.9977,0.5966,0.8606,69.8763
6079,44.7443,51.6234,187.0475,3.3611,6.7829,0.689,0.994,72.4294
6080,38.0435,60.2484,184.528,3.9886,9.894,0.6635,0.9572,72.917
6081,54.6875,76.1905,104.8933,1.5,28.6934,0.5489,0.7919,89.3773
6082,39.1513,94.3182,61.6156,1.4211,67.8365,0.2181,0.3147,91.4579
6083,22.0853,98.0769,19.5511,1.1429,86.4469,0.095,0.1371,98.3922
6084,57.4219,91,64.3883,1.725,59.0241,0.3025,0.4365,88.7593
6085,30.222,90.6699,70.5337,2.061,58.2187,0.3101,0.4474,89.7883
6086,59.6591,67.5325,171.6436,2.0833,17.5559,0.586,0.8454,74.8799
6087,38.2812,100,0,1,0,0,0,100
6088,19.3015,94.5378,44.1406,1.7273,71.4276,0.2119,0.3057,93.6952
6089,29.4471,94.1392,37.2402,1.4412,71.672,0.2231,0.3219,94.8682
6090,29.8295,89.6104,74.819,1.8548,54.9764,0.3336,0.4812,89.0677
6091,30.625,77.0667,103.0213,2.4872,31.8669,0.5385,0.7768,85.338
6092,39.4965,75.3968,177.5117,3.5385,21.5472,0.5579,0.8049,73.6167
6093,51.0417,73.3333,195.8008,2.625,17.3651,0.5799,0.8366,70.1223
6094,47.8515,100,0,1,0,0,0,100
6095,35.1287,88.2353,71.7641,2.0714,53.5011,0.3574,0.5157,89.6838
6096,35.3365,94.6154,52.1363,1.4348,70.0577,0.2097,0.3025,93.0648
6097,63.8021,97.2222,37.654,1.1667,80.3246,0.1269,0.1831,93.8697
6098,20.5078,74.1071,192.1363,3.1167,18.559,0.5719,0.8251,71.3119
6099,20.8807,96.3636,41.0771,1.3846,77.1783,0.1562,0.2254,94.1025
6100,31.901,92.1652,74.5839,3.06,61.4771,0.2747,0.3963,88.9622
6101,10.6337,98.1481,18.1994,1.3085,87.3474,0.0922,0.133,97.4584
